[GIN] 2026/03/24 - 16:53:47 | 404 |            0s |       127.0.0.1 | GET      "/static/covers/1/20260319/ca804150d90c2742.jpg"
[GIN] 2026/03/24 - 16:53:47 | 404 |            0s |       127.0.0.1 | GET      "/static/videos/1/20260319/536554c320bf2bfe.mp4"
[GIN] 2026/03/24 - 16:53:47 | 404 |       343.2µs |       127.0.0.1 | GET      "/static/videos/1/20260319/2a3721ad923f4030.mp4"
[GIN] 2026/03/24 - 16:53:47 | 404 |       343.2µs |       127.0.0.1 | GET      "/static/videos/1/20260319/99b929c458d0a2a7.mp4"
[GIN] 2026/03/24 - 16:53:47 | 404 |            0s |       127.0.0.1 | GET      "/static/videos/1/20260319/c45872e0e5d13c23.mp4"
[GIN] 2026/03/24 - 16:53:47 | 404 |       938.4µs |       127.0.0.1 | GET      "/static/videos/1/20260319/0c8caf5ee41aab02.mp4"
[GIN] 2026/03/24 - 16:53:47 | 404 |            0s |       127.0.0.1 | GET      "/static/videos/1/20260319/a5ae199a6870e181.mp4"
[GIN] 2026/03/24 - 16:53:47 | 404 |            0s |       127.0.0.1 | GET      "/static/videos/1/20260319/6a23b852dd7bb108.mp4"
[GIN] 2026/03/24 - 16:53:47 | 404 |       966.5µs |       127.0.0.1 | GET      "/static/videos/1/20260319/f22cdba74be414ab.mp4"
[GIN] 2026/03/24 - 16:53:47 | 404 |            0s |       127.0.0.1 | GET      "/static/videos/1/20260319/5be5c63214aa573c.mp4"
[GIN] 2026/03/24 - 16:53:47 | 404 |       702.4µs |       127.0.0.1 | GET      "/static/videos/1/20260319/dc6a8c442bc7a710.mp4"
[GIN] 2026/03/24 - 16:57:39 | 200 |            0s |             ::1 | GET      "/metrics"
exit status 0x40010004
